Note1,Note2,Note3,Note4,Note5,Note6,Note7
5.5996575,2.9404721,103.13613,3.3634775,0.1016976,4.854145,8.29085
7.448646,4.2453833,95.17321,10.902599,-0.68700033,7.497433,10.159294
8.4018545,2.871818,93.825096,9.723176,-1.0660801,8.820263,10.340364
8.003426,0.17424743,99.93754,-0.39861104,-0.96510166,7.939206,8.311133
7.0518293,-2.428312,104.36961,-6.8883595,-2.5578299,5.9070272,5.203387
5.548342,-2.5128694,103.95921,-5.8000407,-1.1376883,2.0684984,4.0043936
5.893318,1.9172325,97.93354,-0.33004642,-0.477232,2.496614,6.2432346
6.3688807,10.120159,81.89341,10.357758,-1.7911339,3.2905226,10.472998
4.5092907,17.39408,63.772938,15.648626,2.3556445,3.5922863,14.450582
2.498809,18.09527,73.77197,-4.2605853,12.251588,2.240457,15.010949
1.986502,11.8671,92.99677,-18.88157,15.245991,3.4375556,12.137053
3.8624063,3.715555,106.963295,-27.056095,12.742536,5.4151573,7.8754354
4.989396,0.5018436,106.56185,-22.364138,12.184497,7.557336,6.422307
7.3660855,0.12576231,101.78329,-16.253925,8.437188,16.523506,5.9549417
9.101322,-1.249409,97.2525,-13.551299,-0.44237363,27.392574,4.925706
8.697598,-2.8851948,94.540115,-12.358405,-7.2497563,31.7819,4.843627
6.572785,-3.03086,90.18364,-6.552476,-8.912362,28.119106,5.179157
9.442288,-5.6200233,83.723816,3.1943216,-16.757402,29.387045,3.979715
10.234648,-5.032701,68.82476,23.894186,-11.733343,28.032124,3.1692758
9.434389,-0.33360288,46.94131,51.000412,-0.28232616,20.00118,3.6547642
11.827162,1.0670617,28.913712,75.35692,-1.1871887,16.220896,4.2903643
15.684378,-1.016236,18.435911,92.289314,-10.644051,17.1653,3.306262
14.959033,-2.3889346,5.4067907,105.11767,-13.337624,16.79022,1.5961943
11.543543,-0.6985476,-6.417858,112.450836,-9.304956,12.134163,1.6366979
13.360108,3.7723184,-5.3810434,107.09294,-4.8290915,11.026717,4.823898
6.7378254,13.003681,-2.2347438,92.039185,15.437057,5.3258314,11.830544
3.297363,16.616486,-10.76247,91.196365,24.025293,1.8623334,14.527864
7.086265,11.257056,-9.777987,101.91678,13.538181,5.456338,10.82551
10.414718,2.3846936,16.2372,89.38648,2.50472,6.867132,5.106856
10.543264,-3.8863118,53.105396,54.566658,-1.3640746,8.25941,1.4307646
8.845824,-3.844923,82.29255,17.24306,-2.8139243,8.652209,3.845581
6.9323187,0.37982878,94.05986,-2.3345294,-4.790023,9.026092,8.51951
6.835238,3.2342107,93.80919,-0.02175879,-2.5206585,8.856165,12.063967
8.015752,3.2299857,96.71579,1.6750464,-3.3770258,9.827327,12.99105
8.304781,1.2538054,104.82498,-5.1808424,-2.880303,8.477513,10.694745
5.929199,0.69709843,107.74524,-5.9586973,4.2811737,2.8151994,7.3034487
4.614251,2.9465365,102.70374,1.781476,6.689995,3.6369512,6.325126
7.599806,8.377176,88.672676,14.28437,-0.026873443,10.633215,7.007613
7.18755,15.842983,65.13929,25.56712,-0.9067896,16.14739,8.338638
3.9492743,19.778112,38.96865,32.113285,8.123569,16.099371,11.273868
7.010395,14.44738,26.341318,47.143948,7.5655932,17.565208,8.513439
13.055046,3.4967008,14.002532,74.506134,-6.356705,22.146711,2.4990535
14.288356,-3.582353,-2.4265325,95.43562,-13.353179,20.036976,-0.8848937
10.348845,-3.5425017,-7.89846,102.01116,-5.7219386,13.065705,-1.4259863
8.427727,0.063318856,-3.3763838,100.49499,-4.6637936,11.183276,0.5109356
3.0473738,9.490026,6.6986394,86.188965,5.3040357,6.4821725,6.6444235
-2.7039993,18.894053,28.35358,52.926777,24.20602,-3.764428,13.085503
-2.7844615,20.489914,53.886078,17.95553,33.919006,-9.461167,15.653117
0.29969844,13.62782,79.56694,2.3693094,25.259987,-4.42523,13.881947
3.7618284,4.4233685,94.21166,-1.7686929,9.786672,2.4854374,9.51632
7.6892138,0.90523034,94.26736,1.6178523,-4.248426,6.7545576,6.713626
10.774832,3.8312087,83.33224,7.603988,-8.178132,10.053336,6.879542
10.462719,7.466232,70.48434,11.418417,-9.55791,11.539714,7.900348
9.040645,7.2508035,74.70771,2.3860772,-6.2722545,10.186948,9.35018
7.1434684,4.218712,82.45036,-8.470056,-1.2495817,6.3858376,8.210402
2.5544565,5.1811705,79.20741,-12.422273,4.3803844,0.28934675,6.2744474
-1.4610189,12.328706,66.17256,-11.9507675,7.000558,-3.413582,5.088917
-4.9395585,21.68255,47.80215,-8.258839,7.4828763,-5.1622934,4.3745227
-5.2002034,30.277569,30.7046,-4.346386,7.441535,-6.0640225,4.2258606
-3.8735104,36.88145,19.344494,-2.6538332,6.550658,-5.612923,4.576764
-1.4097463,39.66249,9.672215,0.5016763,4.184996,-4.228016,3.7676013
1.1096901,39.44606,4.666461,1.9483255,2.80426,-3.2694788,2.9781673
3.766852,35.525787,2.7434852,3.76009,-0.094250225,0.88598096,6.5479226
4.867144,30.172344,3.387721,3.835137,0.79661435,5.19489,12.102451
3.8071754,33.390064,2.3405964,4.174469,1.2693532,9.424105,14.969422
4.669023,46.94374,-0.07920573,6.228846,-0.21361716,10.772554,11.770897
0.41139838,59.675808,-2.1301966,7.296083,-0.7320211,8.580489,7.094484
-5.66051,67.04886,-0.6982566,6.3563566,1.3911546,3.1862073,3.9918
-3.340488,65.12048,3.946342,12.228523,1.6752409,3.691629,4.661042
5.765029,55.481327,7.2398133,24.963694,4.1621137,2.3858287,5.926262
9.529938,44.73176,8.571512,38.718945,6.3979187,-0.35696346,9.24794
12.542489,39.604675,3.9818966,49.461414,7.3285103,1.4325424,12.847263
14.700129,52.64733,-4.7369456,53.81673,8.365145,5.401734,15.032033
9.474057,73.54731,-11.824567,52.25588,7.2565293,7.9352045,13.58731
0.51721627,89.076515,-10.480773,45.959816,3.9985757,7.4624777,9.652343
-4.1659355,96.17399,-8.754816,39.56093,1.7609953,3.1374571,3.1679158
-7.2318363,97.80979,-5.458915,33.520687,3.8891118,-0.57131857,5.5690174
0.746773,90.45716,-1.7563562,27.379591,5.0484495,0.5769881,5.0349994
13.412587,74.67621,-1.6387092,22.826906,1.7366841,6.7907195,2.5093138
30.58955,50.467422,-2.1703215,22.109873,-8.754063,17.36932,13.266961
56.988472,21.727795,0.1885186,23.286781,-6.824799,23.641912,19.518555
78.10615,3.2973492,0.32803833,25.374191,-2.9285128,23.5743,18.097668
91.15454,0.07198405,-1.1145425,25.151468,-2.331745,18.560312,9.346661
98.79352,1.3113483,-3.6596193,22.814198,-5.9272566,12.14009,-0.40475687
101.97441,2.2794032,-5.183455,19.874273,-7.2457414,5.859379,-1.5654216
104.486786,2.0643604,-3.702346,17.722576,-6.7192945,5.623028,-2.098832
106.62257,2.226617,-3.4855967,16.838482,-7.4260373,6.976038,-2.791908
107.75712,3.3469133,-2.808157,15.148633,-7.8684626,7.7113786,-3.9746263
108.107315,3.6169825,-3.1039433,13.814495,-8.224456,7.505844,-5.085405
107.09541,2.7064211,-3.217841,12.525971,-6.6309237,5.7223225,-4.700777
106.9418,0.5588337,-2.524636,11.552303,-7.2153807,6.3389583,-4.0903153
107.48363,-1.4493276,-2.4339595,10.914575,-7.752007,6.38874,-3.1767833
107.88712,-0.3517551,-2.300445,10.130019,-7.193248,5.081905,-2.8157961
109.00161,1.346833,-2.2310019,9.427705,-6.73941,4.2784758,-3.705893
109.76896,2.6366525,-2.3036847,8.863226,-5.982364,3.943526,-4.6488857
107.78994,3.7873862,-2.4458153,9.110125,-5.533191,4.8866954,-3.799996
97.21805,7.3166003,-1.1588439,9.598048,-4.04038,5.572483,2.6567664
75.253654,11.754497,0.90089303,10.437548,-0.81961507,7.791282,16.53544
53.850563,12.55519,3.245316,9.940097,2.9129188,9.70172,27.33522
52.62495,5.918787,3.8081226,9.528929,4.21568,11.898526,24.490871
66.206184,0.2616029,2.8241527,8.35111,0.24800913,12.373377,11.505712
75.35243,-3.872411,1.62766,5.83948,-3.9229677,9.844367,1.1834868
76.70022,-4.560014,0.6961137,4.87838,-2.9804225,4.398729,-1.1094518
77.58335,-5.1100254,0.33251747,4.756919,-2.7105634,3.6849604,-2.2103798
79.09927,-5.3443317,0.60980177,3.7966297,-2.5268767,4.02033,-3.9242234
77.952576,-3.6095545,1.713441,2.6795356,-0.7179283,4.3428826,-3.3318152
75.4683,-2.7554805,3.587994,4.311939,-1.8942016,11.188135,-3.553395
72.0986,0.0016504929,3.663987,9.023997,-3.49052,17.252613,-1.2387432
72.48371,0.97616273,2.0590749,13.553514,-5.3848352,19.812647,8.556065
81.81394,1.122489,-0.20271637,15.252194,-8.757043,21.395649,11.8704405
92.101326,0.002848926,-2.3536353,13.909658,-11.661752,18.936026,7.9635305
96.24063,2.314909,-4.1782427,12.7385645,-15.142811,15.542619,0.55729926
91.666954,8.986909,-3.7450013,14.776239,-18.563923,17.169445,0.09521012
86.39167,12.743015,-5.5640864,18.510786,-23.118668,20.73664,8.773485
85.8349,11.619787,-7.450249,20.556213,-28.062773,22.243452,16.132849
90.15239,7.8905854,-8.220296,19.24246,-30.260256,20.817108,17.211958
93.63292,4.995095,-8.342599,16.696596,-30.980385,18.063757,15.159135
89.855255,5.794225,-6.7030888,16.413399,-26.986076,16.064436,18.562178
79.16115,9.191824,-5.3734856,18.819534,-17.934841,17.725332,27.86078
70.94602,10.498299,-3.7707906,20.052744,-7.496298,20.838465,30.252068
68.01357,5.0456753,-2.9889455,20.149855,-0.17337035,22.465555,20.25951
67.71744,-4.378089,-1.8154987,16.934313,3.1549852,19.831068,2.7038078
70.594154,-11.359177,-1.0363351,12.136195,2.5103967,13.584965,-12.130982
72.242455,-11.002687,0.47548333,11.595385,0.43127957,9.4203615,-10.591366
69.88024,-5.0370445,4.0629478,11.422684,2.6614301,11.689754,0.5899259
72.2499,-0.37830222,7.575037,7.8479004,6.6200347,11.707256,7.2157307
82.3792,-1.2519711,8.174907,4.116349,7.7451167,10.009967,4.085768
93.93598,-5.0917687,5.0302324,2.9353585,5.2348213,7.9327044,-5.520127
95.87502,-4.2727227,1.7884542,3.0074158,4.9342036,4.294546,-11.473747
85.782265,1.766359,1.9256198,3.3937688,4.659476,4.910047,-2.2104545
65.11741,9.554141,2.573782,7.5801253,4.7672486,10.162606,16.92551
44.05713,13.831179,3.9731662,10.465048,3.6530907,15.214562,33.626156
48.980003,18.110733,3.4436016,11.783095,-1.1107196,17.293901,33.197285
69.97001,12.143038,1.558604,11.09973,-6.8223352,17.231852,20.71453
81.16457,6.493774,0.8367943,8.027112,-10.733785,13.706571,12.998673
74.75159,10.630641,0.6579536,10.138411,-13.115039,13.222832,18.688236
68.3701,10.671996,3.246424,9.073776,-11.721279,16.13825,22.525747
70.17074,4.9931664,5.0444617,5.9427104,-6.1626997,13.987531,17.309889
76.18707,-0.8751589,3.6470208,4.543206,-3.365817,10.337847,6.212023
79.81662,-2.5477395,1.2442601,3.7832289,-2.6840317,6.9419546,-2.482678
78.602776,-0.5990218,0.17516758,4.6890645,-2.2602262,5.1037498,-3.047635
75.55678,1.0578527,0.6570116,8.810731,-4.4305205,11.0492935,-3.0375793
67.10599,7.3756447,1.1918012,12.69607,-5.3895497,13.96885,4.136959
66.01378,8.711859,-0.9549335,18.60042,-12.122243,17.944307,11.335503
73.52353,4.535489,-2.9249475,19.87174,-17.13441,18.891706,12.189027
79.182495,0.65834,-5.033192,18.143389,-20.078548,17.570082,11.435561
68.201584,10.559438,-5.196293,18.795868,-19.217148,21.909721,15.983183
47.61237,26.081057,-5.14172,20.09402,-12.900551,24.396626,19.137566
45.3456,30.715515,-3.4835045,16.312498,-1.2350757,20.437643,13.650262
61.50734,22.731174,-3.0757115,13.685762,-0.6055994,17.529642,8.697555
77.06667,11.376938,-2.2889247,10.180375,-4.730154,12.842686,3.8806427
82.80586,4.161315,0.05433206,5.632417,-7.8628755,7.251163,0.9991802
82.3373,4.00103,-0.19406056,8.517381,-12.640305,11.690528,0.018103724
76.150795,15.932475,-1.1061805,13.463953,-16.375486,17.870049,-2.2467172
72.664795,23.9179,-2.5877457,18.163502,-20.730587,22.900583,2.6259394
80.9033,21.086689,-3.4100583,18.801922,-20.233387,21.765959,9.205373
92.439224,11.894055,-3.7543557,15.597755,-17.875607,16.6517,10.243789
96.4653,5.502813,-1.8370869,9.91174,-15.183937,10.261421,13.670354
89.630035,4.992413,1.2365663,8.940246,-13.802343,11.674241,23.96325
73.86183,7.395165,3.2503262,9.364113,-9.080929,12.696516,32.39567
58.41437,6.7588606,3.1599648,8.994885,-4.645517,11.4044285,30.986725
54.784565,3.0209692,0.45296797,9.658878,-5.447737,12.0034275,18.232267
56.901405,-0.21029161,-2.1137173,9.021477,-7.7507997,10.530297,5.6898646
55.897022,0.81209004,-1.13452,7.127927,-7.3718553,6.2013087,3.7537208
50.0159,4.8863635,-0.2732691,8.995742,-8.266904,8.717919,9.054786
43.569603,7.8451333,1.7277539,9.06389,-7.1531386,12.729149,16.921768
46.671852,7.205359,4.2351966,5.7104964,-0.73077303,11.374938,18.18057
60.02514,4.2574916,3.5735013,4.3369217,2.000539,8.656681,10.679116
71.37915,1.0526544,1.7202225,3.1029325,2.9443092,4.6016617,1.5474524
74.20695,1.3429023,1.4969499,2.2592103,3.902588,0.7971495,-0.67931765
67.7313,7.074312,2.45479,6.4576387,1.789499,7.3041387,2.2834861
55.63403,14.375428,4.2236958,9.424009,-0.13667585,12.087349,2.621957
46.647003,16.480852,4.2701893,11.262834,-5.4079943,15.605361,2.2225971
45.55391,12.622603,2.3623028,11.143811,-11.919277,16.121973,5.89615
50.99439,7.241794,0.9457677,8.571847,-14.996521,13.171421,5.670225
55.963303,4.570668,0.38975918,7.1753907,-17.514076,11.189051,3.4265673
55.95024,5.4735456,-0.99675304,11.49474,-17.678402,15.236899,7.9324856
50.98226,10.590114,-0.17339972,16.615547,-16.166594,21.656897,18.829748
58.00018,8.294931,0.11591184,20.660143,-11.6757555,24.969654,21.656397
68.215935,1.3006691,-0.19730243,21.373348,-8.340959,23.783188,15.605754
78.05669,-4.7356534,-1.8085297,19.306286,-7.883828,18.385492,3.9561527
82.1798,-5.0809727,-1.6032531,16.044804,-7.662464,11.228898,-3.3366425
79.98176,-0.4406649,0.3907251,20.11281,-8.362802,12.600732,-4.352899
74.58526,6.842045,2.788197,25.455578,-8.942071,17.756813,-2.9784048
72.89435,10.986253,2.350533,28.601488,-8.857215,19.965994,5.5189967
83.32732,7.7871747,0.27228636,27.740204,-8.612932,17.468323,7.4425883
92.67245,2.7262871,-2.3633604,23.556667,-10.266331,12.828589,5.4813547
95.691864,1.8499104,-2.576607,18.156343,-10.270296,7.7349873,3.1802397
93.4495,5.387782,-1.6074189,16.3715,-10.571268,10.017803,2.3817852
87.8596,11.127862,-3.1101413,20.010706,-17.788677,18.309881,2.122491
80.36826,15.223341,-4.68956,24.458235,-25.676325,25.499603,7.2916775
78.98624,13.945858,-5.9558167,26.909924,-28.125841,26.583397,14.138859
87.38019,7.8020816,-6.2201133,24.259472,-23.400866,20.57747,13.7508135
91.83584,3.505399,-6.3621907,20.610733,-21.97528,14.879011,11.262364
91.22569,3.554872,-5.2649455,20.531996,-26.829563,16.51219,11.66594
83.574295,8.145027,-2.6258173,19.892181,-29.018665,19.95966,18.793459
80.11723,8.540412,-0.51569986,17.880692,-26.540068,20.846806,22.259295
84.391495,2.3880825,-0.080049746,15.102637,-20.858753,18.646318,18.97852
88.15331,-1.0965734,-1.8258111,12.329527,-16.03412,14.113227,12.0026
88.39651,-0.86602414,-3.085875,9.640807,-14.281481,10.5546255,8.031097
80.578545,5.2067747,-3.6501422,10.981029,-13.23736,13.922613,13.290122
63.861725,15.47974,-4.3547797,14.787036,-11.926423,21.110746,19.192673
46.092644,23.331585,-3.9815285,16.442533,-6.0222015,23.148241,17.70975
43.223553,21.697025,-2.22421,13.322613,2.838473,17.795292,8.79994
56.903114,11.817556,-0.28780305,8.131157,4.277341,11.7366295,2.7686532
63.57873,4.310015,0.52290016,3.288849,5.164044,3.4920092,2.8477101
61.638107,0.96683794,1.4238479,2.5113482,4.349362,1.9479616,7.6142735
57.365253,-1.5681654,1.4125224,4.28077,4.492209,4.058727,8.183082
54.91121,-4.5476885,1.1649048,5.622491,3.1580455,5.973482,2.11516
54.707645,-6.5786753,0.6014792,5.7976384,1.2768013,6.364407,-6.9748816
54.442127,-6.8607326,-0.06533793,4.799553,1.2291119,3.8888066,-11.802223
52.025326,-5.7987003,0.40184128,4.3943324,1.4522936,2.485523,-11.187246
43.994514,-2.459982,0.26228726,8.215524,1.3678925,7.530637,-4.38686
33.19683,2.9663098,1.661062,12.233921,1.0234337,14.642644,7.465205
30.219076,6.261497,2.3596303,15.100107,-0.9581779,20.362972,17.205883
40.78631,4.400498,2.2556002,14.696767,-0.7699151,19.356487,16.720554
53.4891,1.5907667,0.76500434,11.610249,-1.7689899,14.401835,8.601584
59.352104,5.0545278,-0.4523759,7.7583437,-4.3867955,8.827383,0.040934768
57.335793,10.835888,-1.7338873,8.791614,-6.2749157,7.8000135,1.077796
57.189915,11.536333,-2.1001432,10.318168,-10.383248,11.033967,4.5088377
60.634605,7.514774,-1.911286,9.704271,-12.789618,11.327331,6.165628
62.98945,3.5228214,-1.8954728,7.7449703,-13.304923,9.241917,7.517289
63.91248,2.277045,-2.401691,6.225284,-13.71898,7.985981,7.2884903
63.071636,3.6414938,-2.1094682,7.934763,-14.566523,8.783336,7.203461
61.33656,7.388531,-1.2463484,10.993985,-17.141941,14.279355,7.3199525
62.218044,12.773145,0.6953955,10.760475,-13.324749,15.597762,9.417042
69.01941,13.002902,2.5497673,7.548252,-6.039265,12.954027,9.274129
76.827866,8.165206,3.3593137,4.2566023,-1.1639352,8.981063,6.5578732
79.67678,2.7583714,2.6444309,2.8551316,-0.10539113,5.250027,6.013692
70.31242,3.1588368,2.183243,3.4630082,0.81021386,6.491076,14.647929
53.47919,6.4756556,2.8360674,5.1900287,2.6424508,8.4764595,24.8583
42.336956,7.7108254,3.0445313,5.7320013,2.476721,8.306514,27.529478
45.610825,11.552253,2.154654,4.601549,-1.4614869,7.395189,20.635578
52.40788,11.032244,0.8424125,2.6975825,-5.8534594,5.9111533,13.48672
54.67604,9.354806,-0.26464283,2.4935265,-8.408816,4.2195683,13.382339
51.689293,8.57824,0.70717186,4.1015787,-8.060816,5.1485143,17.931847
50.307182,6.603227,1.8441443,5.9212346,-6.156197,7.7214847,20.584972
51.948082,2.162987,1.8633546,7.4599957,-3.700861,9.577639,16.274446
54.58497,-2.9240074,1.1772239,7.5775175,-1.9793061,9.633004,5.5814204
55.92982,-6.261166,0.9170853,6.2873297,-1.1297957,7.939244,-4.68452
49.009773,-2.9302986,2.1225514,4.50191,2.6784692,4.7606487,-0.120827615
42.25802,1.5737892,3.9681897,2.8692496,6.984027,4.5564837,9.694299
46.66644,5.782024,5.649507,0.65122586,9.143321,4.6041517,13.439595
60.562023,5.0820303,4.811049,1.7293938,6.2227144,6.0260134,8.633598
73.168335,1.9740211,2.5661938,3.0894425,2.3099678,5.819832,0.6387795
77.639244,-0.07083862,0.40590099,3.2600572,0.014655203,3.5945683,-2.8331468
74.21935,1.038398,-0.21227455,3.9894104,-1.0739564,5.478258,-0.5746096
64.893105,7.205453,2.924262,3.944866,1.8156407,8.117408,0.35944182
56.45736,12.066564,4.792342,3.8747606,4.521927,9.072836,-0.7972375
55.442234,11.196533,4.3780317,4.4648256,3.3047411,9.16851,3.3731968
61.81251,6.518155,2.0571082,5.3316016,-1.6524086,9.489256,3.4798353
68.05122,3.0292237,0.3150366,6.6005893,-6.4101377,8.402272,-1.485208
70.604965,3.2612166,3.1806245,9.627501,-7.1540055,10.995839,-2.9082305
74.75918,3.0911126,5.202775,13.535443,-3.4315827,13.340121,2.7977731
84.26643,-0.34816805,5.0902815,15.782309,-2.1886187,15.617484,6.2571764
93.142006,-3.3303711,2.4921393,15.18137,-3.0162303,15.061099,4.492714
97.97712,-4.0201755,-0.55707866,11.836467,-4.8384986,11.085619,-0.06318578
99.31907,-3.3580756,-2.188616,9.208625,-8.044748,8.90334,-2.6609924
95.33515,1.0280482e-05,-3.7852058,12.827773,-11.912491,12.061112,1.276285
87.86333,3.1635165,-3.9348097,15.198211,-14.458293,17.706175,9.228157
88.12736,1.6955222,-2.0670438,12.751771,-9.447543,16.620052,12.5980835
92.13555,-0.2675683,0.7978828,7.161202,-1.6711352,10.450099,9.9909725
94.76262,-0.9874034,3.3761015,2.058328,3.3126357,4.5660367,4.0784917
93.340775,2.8988156,5.064689,2.5544748,-0.20827036,7.6505713,-0.25464657
87.177704,10.696988,5.187434,7.210336,-6.6173854,15.590215,2.576222
85.2313,14.127986,2.5551238,12.655438,-11.056692,21.511993,7.894848
92.77891,10.505576,0.5920552,13.483253,-7.347874,17.816221,7.7016835
98.39254,5.6269937,-0.9178933,11.543915,-4.3824844,11.00588,4.803235
100.33121,3.6309454,-1.3958055,9.313275,-5.973567,6.773762,1.1354225
99.28324,5.12105,-2.2796097,10.252856,-9.714833,8.030576,0.5628004
97.21791,8.114475,-4.6208425,14.477361,-15.888049,17.177475,2.009996
96.03073,10.562089,-6.0331903,17.675375,-22.542473,26.067533,7.058062
105.49262,8.461254,-5.3294053,16.434208,-20.870787,25.526007,7.7697363
114.28516,4.32577,-3.721837,12.838965,-17.351498,19.910755,6.2787867
118.02603,0.7880636,-1.7244625,8.735654,-13.386764,12.2873535,4.0984836
118.42456,-0.8566929,-1.9313225,7.3904333,-12.151391,8.642017,3.074514
118.588036,-1.3221902,-2.6487477,7.600581,-12.872698,8.449632,3.7882674
119.82079,-1.8265275,-2.433813,7.3064656,-12.702962,8.532314,3.187145
120.88414,-2.2923732,-2.5818408,7.1361103,-11.654082,8.059044,2.8293648
121.494835,-2.5386345,-2.3534842,6.6938086,-10.680326,7.3080215,2.1372046
121.06443,-2.6280606,-2.2964497,6.388895,-10.316962,6.827192,1.7421349
119.79237,-2.7231586,-1.9460585,5.985489,-10.720368,7.1003,2.0038476
118.36061,-2.9327543,-1.9054619,5.505972,-10.486047,7.00018,2.624308
117.40327,-3.1929207,-1.676326,4.6521287,-9.443227,6.408509,3.2324703
117.41597,-3.8094718,-1.4323308,4.186524,-8.97461,6.325329,2.9486475
117.541985,-4.3392463,-1.1365844,3.5461347,-7.9283237,5.726801,2.34881
117.6957,-4.539154,-1.0757669,3.3877347,-7.04418,5.197216,1.8445283
117.878426,-4.7983365,-1.1714236,3.2562199,-6.3541756,4.802945,1.6518826
117.63628,-4.938368,-0.65497553,2.6428688,-5.2111707,3.9441967,1.7182721
117.29271,-5.1819158,-0.8973497,2.6302602,-5.0939364,4.015886,1.5858166
116.49809,-5.1773353,-0.55498165,2.1149998,-4.878044,3.848734,1.634366
115.332,-5.152396,-0.44943005,1.6844115,-4.2967916,3.5297778,2.15434
113.97323,-4.9296308,-0.5275065,1.5434487,-4.062818,3.4438655,2.8518913
112.63075,-4.8154044,-0.4748091,1.3247904,-3.8927922,3.2899544,3.3076591
111.443535,-4.8497214,-0.33021384,1.1055331,-3.2655635,2.830382,3.3068988
110.84338,-5.194938,-0.2968107,1.0164497,-3.0626056,2.7810397,2.8251443
110.2736,-5.479439,-0.19663905,0.8152264,-2.5731292,2.4494598,2.6084504
109.61118,-5.737536,-0.03377762,0.7184274,-2.1123235,2.2619483,2.5059917
108.650375,-5.8919563,0.013807763,0.59002787,-1.6794337,2.0768545,2.2511303
107.24832,-5.8795857,0.12991157,0.2873464,-1.2266914,1.75277,2.0207253
105.752556,-5.778735,0.22159818,0.3029751,-1.0950142,1.6961774,1.7662619
104.27808,-5.6127315,0.28113002,0.09325072,-0.7073896,1.4431832,1.805375
103.10528,-5.523821,0.2516763,0.0029391597,-0.48716515,1.3606871,1.8421396
102.0705,-5.4666204,0.44070953,-0.2072566,0.052764624,1.0155377,1.6119167
101.139114,-5.5366387,0.49413872,-0.3601734,0.5764912,0.75907296,1.2921507
100.281364,-5.560866,0.38115734,-0.41527188,0.89635396,0.5754378,1.083187
99.44178,-5.59287,0.5564351,-0.49346256,1.2049806,0.41324562,1.1491748
98.52637,-5.5532265,0.6254088,-0.67118144,1.732045,0.07906001,1.3202715
97.72698,-5.519785,0.5105095,-0.64469576,1.8188566,0.031933665,1.2032504
96.7554,-5.39566,0.71342164,-0.8676538,2.2595336,-0.24047734,1.0693642
95.8802,-5.4187565,0.73387474,-0.8667244,2.3572521,-0.21389599,0.8972491
94.89074,-5.4132886,0.68714464,-0.95372164,2.5398088,-0.3108976,0.84962726
93.811386,-5.377048,0.8122505,-1.0350386,2.7646184,-0.42050952,0.7573002
92.73172,-5.2498465,0.80352604,-1.0493232,3.0523539,-0.6015109,0.40653446
91.63121,-5.040602,0.8418447,-1.3069587,3.5506094,-0.9315276,0.02648492
90.69495,-4.9514565,0.97181356,-1.399532,3.7592921,-1.0165389,-0.37808335
89.741325,-4.8989525,1.0614973,-1.4622426,3.9883356,-1.0836451,-0.671329
88.73755,-4.840187,1.0027477,-1.5399036,4.1642795,-1.1361555,-0.88596183
87.77559,-4.7156854,1.1357908,-1.6368543,4.272922,-1.2346181,-1.2748314
86.80251,-4.5500684,1.1628151,-1.6011845,4.3778515,-1.2485406,-1.537409
85.88327,-4.36795,1.0313562,-1.6085321,4.4733057,-1.329576,-1.6273566
85.11956,-4.2979054,1.0825055,-1.5815533,4.3799477,-1.2621611,-1.6731772
84.3148,-4.2498007,1.1354066,-1.6395144,4.5901923,-1.3892388,-1.6223882
83.62857,-4.219131,1.0910686,-1.6939249,4.5962763,-1.3755801,-1.6914276
82.923836,-4.107519,1.1221049,-1.7534505,4.638601,-1.4349562,-1.6628327
82.2465,-4.003605,1.1853818,-1.7536095,4.7431884,-1.4956007,-1.5548975
81.65822,-3.946695,1.0952649,-1.7575734,4.7349887,-1.508777,-1.5597416
80.98693,-3.890295,1.1502191,-1.821468,4.7411084,-1.5040832,-1.5918906
80.24318,-3.831654,1.2091721,-1.8160294,4.8744845,-1.5798956,-1.7405626
79.49316,-3.7734294,1.1631631,-1.8713036,4.918842,-1.5908966,-1.8652658
78.70414,-3.6771152,1.2230009,-1.9390984,4.948037,-1.6126972,-1.9253314
77.86824,-3.540082,1.311752,-1.9909922,5.117121,-1.7390639,-2.0614092
77.04551,-3.4499667,1.2982197,-2.0824103,5.2541213,-1.807936,-2.20355
76.29113,-3.425523,1.3965615,-2.2417796,5.4084973,-1.9354424,-2.3869147
75.58566,-3.4721737,1.4802394,-2.234094,5.4799423,-1.9522883,-2.484443
74.82371,-3.4496784,1.4401265,-2.2753594,5.663282,-2.0997238,-2.4103467
74.22,-3.4658916,1.4575591,-2.3289244,5.5870886,-2.0604327,-2.44052
73.590935,-3.4561865,1.5047892,-2.2826097,5.6783705,-2.1317286,-2.387985
73.006805,-3.469847,1.4733999,-2.3187292,5.733783,-2.1962504,-2.2693124
72.49081,-3.501472,1.42666,-2.2895112,5.61293,-2.1765501,-2.1276686
71.90603,-3.5252874,1.5030646,-2.2916696,5.652003,-2.1904259,-1.8959737
71.37741,-3.567057,1.4788494,-2.3062394,5.6077633,-2.1716743,-1.787169
70.80202,-3.5444756,1.4585255,-2.3608367,5.647746,-2.2498794,-1.6854403
70.23068,-3.5465553,1.5441588,-2.362409,5.6832967,-2.268169,-1.5874199
69.69042,-3.5632546,1.5105996,-2.3633313,5.675769,-2.2649791,-1.5745008
69.07416,-3.543948,1.5097895,-2.4354668,5.7177377,-2.2949924,-1.5362499
68.46213,-3.5375464,1.584578,-2.4233844,5.782202,-2.3374894,-1.63156
67.85355,-3.5425198,1.5836594,-2.4567459,5.85493,-2.3675904,-1.7622346
67.19773,-3.5012302,1.5775415,-2.5260227,5.9409885,-2.449526,-1.8125464
